pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
0,1.660,,,0,3.41000,0.43000,-0.41000,0,4.100000,,,0,-0.090,0.090,-0.090,0
0,2.370,0.220,-0.220,0,8.92000,1.70000,-1.60000,0,4.110000,1.720000,-1.180000,0,0.120,0.160,-0.160,0
0,1.650,0.160,-0.080,0,3.36000,,,0,4.110000,,,0,-0.100,0.180,-0.250,0
0,1.650,0.490,-0.230,0,3.36000,,,0,4.110000,,,0,0.000,0.125,-0.171,0
0,1.650,0.400,-0.130,0,3.36000,,,0,4.110000,,,0,0.080,0.139,-0.151,0
0,1.650,0.350,-0.170,0,3.36000,,,0,4.110000,,,0,0.100,0.148,-0.139,0
0,0.640,0.070,-0.050,0,0.19600,,,0,4.110000,,,0,-0.070,0.162,-0.163,0
0,1.652,,,0,3.37000,,,0,4.110000,,,0,0.000,0.150,-0.150,0
0,1.650,0.240,-0.110,0,3.36000,,,0,4.110000,,,0,0.030,0.141,-0.166,0
0,1.650,0.780,-0.780,0,3.36000,,,0,4.110000,,,0,0.160,0.150,-0.150,0
0,1.650,0.300,-0.300,0,3.36000,,,0,4.110000,,,0,0.084,0.021,-0.021,0
0,1.650,0.510,-0.150,0,3.36000,,,0,4.110000,,,0,0.060,0.155,-0.165,0
0,0.645,,,0,0.20200,,,0,4.140000,,,0,0.100,0.150,-0.150,0
0,1.640,0.240,-0.210,0,3.33000,,,0,4.150000,,,0,-0.110,0.120,-0.120,0
0,1.640,0.200,-0.180,0,3.33000,,,0,4.150000,,,0,0.110,0.120,-0.120,0
0,1.640,0.340,-0.180,0,3.33000,,,0,4.150000,,,0,0.000,0.138,-0.171,0
0,1.640,0.100,-0.090,0,3.33000,,,0,4.150000,,,0,0.030,0.155,-0.171,0
0,1.640,0.090,-0.080,0,3.33000,,,0,4.150000,,,0,0.070,0.147,-0.150,0
0,1.640,0.130,-0.140,0,3.33000,,,0,4.150000,,,0,-0.040,0.169,-0.175,0
0,1.640,0.160,-0.160,0,3.33000,,,0,4.150000,,,0,-0.199,0.005,-0.005,0
0,1.640,0.140,-0.100,0,3.33000,,,0,4.150000,,,0,0.350,0.054,-0.054,0
0,1.640,0.210,-0.110,0,3.33000,,,0,4.150000,,,0,0.030,0.141,-0.166,0
0,1.640,0.680,-0.680,0,3.33000,,,0,4.150000,,,0,0.123,0.050,-0.050,0
0,1.640,0.120,-0.120,0,3.33000,,,0,4.150000,,,0,-0.125,0.015,-0.015,0
0,1.640,0.460,-0.460,0,3.33000,,,0,4.150000,,,0,0.050,0.159,-0.168,0
0,1.640,0.680,-0.680,0,3.33000,,,0,4.150000,,,0,-0.338,0.013,-0.013,0
0,1.640,0.170,-0.170,0,3.33000,,,0,4.150000,,,0,0.118,0.014,-0.014,0
0,1.640,0.770,-0.770,0,3.33000,,,0,4.150000,,,0,-0.218,0.057,-0.057,0
0,1.640,0.220,-0.240,0,3.33000,,,0,4.150000,,,0,-0.570,0.180,-0.180,0
0,1.640,0.920,-0.920,0,3.33000,,,0,4.150000,,,0,0.370,0.052,-0.053,0
0,1.640,0.260,-0.190,0,3.33000,,,0,4.150000,,,0,0.180,0.091,-0.087,0
0,1.640,0.200,-0.130,0,3.33000,,,0,4.150000,,,0,-0.060,0.145,-0.181,0
0,1.640,0.190,-0.140,0,3.33000,,,0,4.150000,,,0,0.120,0.040,-0.040,0
0,2.064,0.044,-0.044,0,6.64000,0.67000,-0.68000,0,4.150000,,,0,-0.040,0.070,-0.070,0
0,1.630,,,0,3.28000,0.64000,-0.64000,0,4.160000,,,0,0.020,0.090,-0.090,0
0,0.650,0.050,-0.040,0,0.20800,,,0,4.160000,,,0,-0.030,0.156,-0.161,0
0,0.650,0.090,-0.060,0,0.20800,,,0,4.160000,,,0,0.060,0.084,-0.078,0
0,0.755,0.014,-0.014,0,0.32600,0.02000,-0.02000,0,4.162780,0.325303,-0.303249,0,0.040,0.080,-0.080,0
0,1.630,0.280,-0.240,0,3.29000,,,0,4.170000,,,0,-0.140,0.180,-0.150,0
0,1.630,0.330,-0.280,0,3.29000,,,0,4.170000,,,0,0.210,0.098,-0.128,0
0,1.630,0.460,-0.180,0,3.29000,,,0,4.170000,,,0,0.070,0.138,-0.145,0
0,1.630,0.100,-0.100,0,3.29000,,,0,4.170000,,,0,-0.263,0.041,-0.041,0
0,1.630,0.300,-0.300,0,3.29000,,,0,4.170000,,,0,-0.042,0.012,-0.012,0
0,1.630,0.670,-0.670,0,3.29000,,,0,4.170000,,,0,0.030,0.145,-0.172,0
0,1.630,0.230,-0.230,0,3.29000,,,0,4.170000,,,0,-0.015,0.073,-0.073,0
0,1.630,0.310,-0.210,0,3.29000,,,0,4.170000,,,0,-0.050,0.104,-0.126,0
0,1.630,0.060,-0.060,0,3.29000,,,0,4.170000,,,0,-0.040,0.092,-0.104,0
0,1.630,0.080,-0.120,0,3.29000,,,0,4.170000,,,0,-0.070,0.160,-0.172,0
0,1.626,,,0,3.28000,,,0,4.190000,,,0,0.210,0.200,-0.300,0
0,0.660,0.050,-0.050,0,0.21900,,,0,4.190000,,,0,-0.130,0.121,-0.122,0
0,1.630,,,0,3.30000,4.90000,-1.60000,0,4.190000,,,0,,,,
0,1.620,,,0,3.24000,0.38000,-0.30000,0,4.190000,,,0,,,,
0,1.623,,,0,3.27000,,,0,4.200000,,,0,-0.040,0.250,-0.300,0
0,1.620,0.230,-0.230,0,3.26000,,,0,4.210000,,,0,0.110,0.080,-0.080,0
0,1.620,0.510,-0.180,0,3.26000,,,0,4.210000,,,0,0.050,0.145,-0.155,0
0,1.620,0.110,-0.110,0,3.26000,,,0,4.210000,,,0,0.040,0.147,-0.143,0
0,1.620,0.330,-0.230,0,3.26000,,,0,4.210000,,,0,0.020,0.133,-0.159,0
0,1.619,,,0,3.25000,,,0,4.210000,,,0,-0.160,0.300,-0.300,0
0,1.620,0.310,-0.310,0,3.26000,,,0,4.210000,,,0,0.157,0.056,-0.056,0
0,1.620,0.400,-0.400,0,3.26000,,,0,4.210000,,,0,-0.443,0.012,-0.012,0
0,1.620,0.120,-0.090,0,3.26000,,,0,4.210000,,,0,0.000,0.103,-0.106,0
0,1.620,0.650,-0.220,0,3.26000,,,0,4.210000,,,0,0.030,0.130,-0.161,0
0,1.620,0.040,-0.270,0,3.26000,,,0,4.210000,,,0,-0.040,0.101,-0.098,0
