pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
2.240000,,,0,0.090,0.143,-0.138,0
6.020000,,,0,-0.020,0.098,-0.099,0
1.880000,,,0,0.020,0.130,-0.180,0
1.620000,,,0,0.010,0.132,-0.181,0
2.140000,,,0,-0.060,0.178,-0.171,0
3.860000,,,0,-0.150,0.160,-0.236,0
,,,,-0.120,0.110,-0.110,0
3.280000,1.560000,-1.560000,0,-0.120,0.110,-0.110,0
,,,,-0.120,0.110,-0.110,0
3.100000,2.070000,-2.070000,0,-0.120,0.110,-0.110,0
2.550000,,,0,-0.030,0.155,-0.192,0
3.240000,,,0,-0.030,0.096,-0.101,0
3.780000,,,0,0.110,0.142,-0.190,0
4.700000,,,0,0.090,0.146,-0.133,0
4.460000,,,0,0.000,0.101,-0.097,0
1.420000,,,0,-0.010,0.138,-0.178,0
4.280000,,,0,-0.010,0.138,-0.178,0
2.580000,,,0,-0.030,0.143,-0.183,0
4.690000,,,0,0.030,0.132,-0.172,0
3.810000,,,0,0.160,0.150,-0.150,0
1.470000,,,0,0.030,0.142,-0.176,0
4.280000,,,0,0.040,0.140,-0.161,0
5.800000,2.700000,-2.600000,0,0.321,0.065,-0.065,0
13.500000,2.900000,-2.800000,0,0.321,0.065,-0.065,0
67.000000,,,1,0.321,0.065,-0.065,0
3.180000,0.750000,-0.740000,0,0.321,0.065,-0.065,0
3.860000,,,0,0.030,0.132,-0.175,0
2.550000,,,0,0.010,0.108,-0.113,0
4.350000,,,0,0.070,0.129,-0.132,0
2.660000,,,0,0.000,0.138,-0.171,0
4.150000,,,0,0.000,0.138,-0.171,0
4.710000,,,0,0.160,0.150,-0.150,0
5.910000,,,0,-0.060,0.080,-0.090,0
4.990000,,,0,-0.170,0.111,-0.105,0
4.690000,,,0,-0.010,0.101,-0.111,0
2.090000,,,0,0.030,0.126,-0.160,0
3.420000,,,0,-0.010,0.142,-0.186,0
4.170000,,,0,0.210,0.098,-0.128,0
0.475000,,,0,0.326,0.012,-0.012,0
0.511000,,,0,0.326,0.012,-0.012,0
1.680000,,,0,0.090,0.147,-0.143,0
5.390000,,,0,0.010,0.141,-0.155,0
5.710000,,,0,-0.060,0.105,-0.125,0
1.620000,,,0,-0.020,0.155,-0.166,0
5.670000,,,0,-0.020,0.083,-0.108,0
0.602000,,,0,0.080,0.145,-0.158,0
1.680000,,,0,0.070,0.140,-0.330,0
2.470000,,,0,0.060,0.094,-0.129,0
1.940000,,,0,0.060,0.094,-0.129,0
3.990000,,,0,0.010,0.153,-0.255,0
4.990000,,,0,0.050,0.082,-0.082,0
3.600000,,,0,-0.090,0.087,-0.084,0
1.700000,,,1,-0.020,0.065,-0.065,0
2.400000,,,1,-0.020,0.065,-0.065,0
2.740000,,,0,-0.040,0.149,-0.165,0
1.680000,,,0,0.180,0.150,-0.100,0
4.820000,,,0,0.000,0.134,-0.179,0
3.060000,,,0,-0.090,0.164,-0.195,0
3.310000,,,0,-0.010,0.132,-0.203,0
3.280000,,,0,-0.010,0.132,-0.203,0
1.740000,,,0,0.060,0.135,-0.148,0
5.960000,,,0,-0.090,0.158,-0.195,0
5.970000,,,0,-0.100,0.132,-0.098,0
1.700000,,,0,-0.110,0.170,-0.176,0
5.600000,,,0,-0.020,0.141,-0.173,0
2.040000,,,0,-0.020,0.143,-0.177,0
1.720000,1.250000,-0.910000,0,0.040,0.096,-0.094,0
0.660000,0.660000,-0.350000,0,0.040,0.096,-0.094,0
1.280000,0.140000,-0.270000,0,0.040,0.096,-0.094,0
0.580000,0.110000,-0.160000,0,0.040,0.096,-0.094,0
0.690000,0.290000,-0.320000,0,0.040,0.096,-0.094,0
4.000000,,,1,0.040,0.096,-0.094,0
3.600000,,,0,-0.150,0.021,-0.021,0
2.810000,,,0,-0.150,0.021,-0.021,0
3.800000,,,0,0.050,0.135,-0.144,0
2.430000,,,0,-0.040,0.150,-0.178,0
2.210000,,,0,-0.080,0.162,-0.204,0
2.710000,,,0,-0.010,0.136,-0.183,0
6.020000,,,0,0.130,0.097,-0.099,0
3.180000,,,0,0.280,0.082,-0.109,0
4.110000,,,0,0.000,0.125,-0.171,0
5.390000,,,0,0.010,0.148,-0.162,0
4.820000,,,0,-0.090,0.158,-0.182,0
2.840000,,,0,0.040,0.141,-0.147,0
4.350000,,,0,0.280,0.070,-0.070,0
0.593000,,,0,0.280,0.070,-0.070,0
2.210000,,,0,-0.160,0.185,-0.188,0
3.200000,,,0,0.020,0.136,-0.170,0
1.870000,,,0,0.040,0.125,-0.153,0
2.060000,,,0,0.180,0.146,-0.157,0
5.340000,,,0,-0.080,0.108,-0.119,0
3.950000,,,0,-0.510,0.106,-0.121,0
2.340000,,,0,0.010,0.139,-0.178,0
5.670000,,,0,0.030,0.136,-0.152,0
2.120000,,,0,0.000,0.138,-0.168,0
3.380000,,,0,0.030,0.134,-0.167,0
2.580000,,,0,-0.522,0.038,-0.038,0
2.520000,,,0,-0.522,0.038,-0.038,0
5.190000,,,0,-0.040,0.150,-0.163,0
3.400000,,,0,0.120,0.092,-0.086,0
3.120000,,,0,-0.030,0.144,-0.178,0
4.050000,,,0,0.050,0.144,-0.153,0
5.710000,,,0,-0.590,0.074,-0.084,0
3.560000,,,0,-0.090,0.159,-0.190,0
3.860000,,,0,-0.260,0.141,-0.152,0
3.280000,,,0,0.040,0.127,-0.155,0
1.460000,,,0,0.040,0.142,-0.159,0
1.920000,,,0,-0.040,0.147,-0.187,0
2.130000,,,0,-0.040,0.147,-0.187,0
10.730000,3.900000,-3.900000,0,0.050,0.070,-0.070,0
,,,,0.050,0.070,-0.070,0
4.690000,,,0,-0.060,0.088,-0.081,0
4.660000,,,0,0.100,0.150,-0.150,0
4.140000,,,0,0.100,0.150,-0.150,0
4.310000,,,0,0.050,0.148,-0.174,0
2.590000,,,0,-0.010,0.162,-0.170,0
3.260000,,,0,-0.020,0.138,-0.160,0
2.230000,,,0,-0.100,0.158,-0.179,0
3.540000,,,0,0.020,0.132,-0.165,0
4.150000,,,0,0.030,0.155,-0.171,0
2.830000,,,0,0.050,0.126,-0.157,0
3.950000,,,0,0.040,0.135,-0.153,0
5.900000,,,0,0.050,0.128,-0.152,0
18.700000,,,0,0.229,0.015,-0.015,0
3.760000,,,0,0.229,0.015,-0.015,0
1.320000,,,0,0.229,0.015,-0.015,0
2.090000,,,0,-0.080,0.149,-0.180,0
4.750000,,,0,0.040,0.087,-0.091,0
4.770000,,,0,0.020,0.124,-0.171,0
4.050000,,,0,-0.060,0.150,-0.171,0
1.480000,,,0,-0.060,0.150,-0.171,0
3.220000,,,0,-0.030,0.141,-0.178,0
5.090000,,,0,-0.130,0.177,-0.193,0
6.020000,,,0,-0.060,0.143,-0.158,0
2.260000,,,0,0.110,0.147,-0.142,0
3.980000,,,0,-0.020,0.146,-0.160,0
4.910000,,,0,0.020,0.149,-0.168,0
5.600000,,,0,-0.050,0.015,-0.015,0
2.270000,,,0,-0.050,0.015,-0.015,0
5.390000,,,0,0.010,0.147,-0.162,0
2.790000,,,0,-0.110,0.166,-0.187,0
4.920000,,,0,-0.250,0.136,-0.108,0
3.860000,,,0,0.030,0.126,-0.164,0
2.610000,,,0,0.040,0.140,-0.161,0
2.580000,,,0,0.040,0.140,-0.161,0
3.140000,,,0,0.040,0.141,-0.156,0
5.500000,,,0,0.020,0.096,-0.095,0
5.600000,,,0,0.050,0.147,-0.177,0
2.610000,,,0,0.180,0.096,-0.100,0
2.560000,,,0,0.040,0.139,-0.148,0
1.590000,,,0,0.040,0.072,-0.063,0
2.660000,,,0,0.040,0.072,-0.063,0
2.930000,,,0,0.010,0.127,-0.163,0
2.950000,,,0,-0.350,0.133,-0.148,0
2.810000,,,0,-0.030,0.148,-0.149,0
5.430000,,,0,0.020,0.079,-0.085,0
5.710000,,,0,-0.030,0.105,-0.105,0
4.460000,,,0,0.050,0.135,-0.155,0
1.620000,,,0,-0.040,0.250,-0.300,0
3.980000,,,0,-0.020,0.143,-0.180,0
3.920000,,,0,-0.050,0.163,-0.175,0
2.390000,,,0,0.130,0.152,-0.167,0
5.150000,,,0,0.260,0.067,-0.059,0
0.300000,0.110000,-0.110000,0,-0.040,0.100,-0.100,0
1.740000,0.180000,-0.180000,0,-0.040,0.100,-0.100,0
2.510000,,,0,-0.090,0.177,-0.189,0
2.320000,,,0,-0.010,0.152,-0.175,0
1.730000,,,0,-0.040,0.145,-0.193,0
4.990000,,,0,0.000,0.148,-0.164,0
4.310000,,,0,-0.040,0.148,-0.205,0
1.900000,,,0,-0.040,0.153,-0.178,0
2.450000,,,0,-0.010,0.138,-0.165,0
3.420000,,,0,0.020,0.096,-0.102,0
5.560000,,,0,-0.050,0.155,-0.173,0
5.500000,,,0,-0.030,0.148,-0.169,0
3.280000,,,0,0.180,0.150,-0.150,0
0.554000,,,0,0.180,0.150,-0.150,0
3.220000,,,0,0.000,0.136,-0.178,0
4.390000,,,0,0.030,0.126,-0.166,0
2.510000,,,0,0.010,0.136,-0.180,0
2.050000,,,0,0.040,0.144,-0.166,0
2.180000,,,0,-0.040,0.146,-0.182,0
5.440000,,,0,-0.040,0.092,-0.086,0
2.770000,,,0,0.000,0.138,-0.172,0
2.260000,,,0,-0.010,0.147,-0.171,0
3.040000,,,0,0.000,0.130,-0.195,0
3.750000,,,0,0.080,0.143,-0.142,0
1.480000,,,0,0.010,0.130,-0.164,0
5.090000,,,0,0.010,0.130,-0.164,0
5.440000,,,0,-0.020,0.149,-0.161,0
4.610000,,,0,-0.080,0.157,-0.182,0
2.580000,,,0,-0.160,0.187,-0.199,0
5.500000,,,0,0.120,0.074,-0.076,0
4.610000,,,0,0.000,0.104,-0.105,0
3.040000,,,0,-0.250,0.194,-0.212,0
2.770000,,,0,0.000,0.130,-0.166,0
5.910000,,,0,0.060,0.099,-0.097,0
4.770000,,,0,0.030,0.157,-0.171,0
5.780000,,,0,-0.270,0.116,-0.128,0
0.110000,0.020000,-0.020000,0,0.070,0.040,-0.040,0
4.700000,,,0,-0.120,0.089,-0.090,0
4.540000,,,0,-0.120,0.089,-0.090,0
5.540000,,,0,0.040,0.156,-0.196,0
2.680000,,,0,0.030,0.131,-0.167,0
1.940000,,,0,0.060,0.147,-0.160,0
5.540000,,,0,0.010,0.092,-0.088,0
1.850000,,,0,0.060,0.127,-0.145,0
5.040000,,,0,-0.040,0.162,-0.165,0
4.150000,,,0,0.070,0.147,-0.150,0
4.210000,,,0,0.050,0.145,-0.155,0
2.640000,,,0,-0.030,0.148,-0.173,0
4.610000,,,0,0.120,0.085,-0.080,0
2.610000,,,0,-0.080,0.155,-0.186,0
2.710000,,,0,-0.080,0.155,-0.186,0
3.950000,,,0,0.040,0.138,-0.166,0
2.330000,,,0,-0.080,0.165,-0.194,0
2.930000,,,0,0.030,0.134,-0.151,0
5.900000,,,0,0.130,0.076,-0.083,0
2.580000,,,0,0.050,0.155,-0.146,0
5.990000,,,0,0.010,0.139,-0.160,0
5.140000,,,0,0.030,0.140,-0.158,0
3.220000,,,0,0.070,0.144,-0.162,0
4.910000,,,0,-0.020,0.100,-0.111,0
2.960000,,,0,0.050,0.136,-0.085,0
2.610000,,,0,-0.060,0.099,-0.112,0
0.788000,,,0,-0.060,0.099,-0.112,0
2.830000,,,0,-0.060,0.099,-0.112,0
8.660000,,,0,-0.060,0.099,-0.112,0
36.900000,,,0,-0.060,0.099,-0.112,0
4.570000,,,0,-0.040,0.145,-0.182,0
3.470000,,,0,0.090,0.156,-0.163,0
4.660000,,,0,-0.040,0.147,-0.176,0
5.990000,,,0,0.040,0.164,-0.166,0
5.440000,,,0,0.140,0.081,-0.082,0
3.620000,,,0,0.010,0.136,-0.185,0
4.870000,,,0,-0.080,0.159,-0.205,0
2.680000,,,0,-0.040,0.144,-0.188,0
4.500000,,,0,-0.180,0.179,-0.248,0
5.090000,,,0,-0.060,0.086,-0.109,0
12.000000,,,0,-0.030,0.097,-0.109,0
4.730000,,,0,-0.030,0.097,-0.109,0
2.150000,,,0,0.010,0.143,-0.153,0
4.990000,,,0,0.060,0.151,-0.152,0
3.350000,,,0,0.060,0.147,-0.154,0
2.270000,,,0,0.020,0.128,-0.161,0
2.060000,,,0,0.010,0.143,-0.158,0
4.660000,,,0,0.010,0.145,-0.173,0
2.930000,,,0,-0.090,0.154,-0.174,0
2.010000,,,0,0.120,0.159,-0.158,0
3.350000,,,0,0.050,0.130,-0.144,0
1.970000,,,0,0.220,0.129,-0.172,0
4.450000,,,0,-0.460,0.097,-0.094,0
3.800000,,,0,-0.460,0.097,-0.094,0
5.670000,,,0,-0.460,0.097,-0.094,0
5.780000,,,0,0.040,0.138,-0.159,0
2.240000,,,0,-0.090,0.153,-0.185,0
2.730000,,,0,-0.050,0.129,-0.169,0
3.800000,,,0,0.010,0.135,-0.168,0
5.340000,,,0,0.050,0.143,-0.165,0
4.910000,,,0,-0.010,0.143,-0.160,0
4.910000,,,0,-0.010,0.143,-0.160,0
5.290000,,,0,-0.030,0.158,-0.163,0
2.620000,,,0,-0.050,0.141,-0.156,0
5.890000,,,0,0.240,0.075,-0.077,0
2.550000,,,0,0.060,0.131,-0.153,0
2.560000,,,0,-0.140,0.087,-0.076,0
4.470000,,,0,-0.140,0.087,-0.076,0
3.380000,,,0,0.040,0.139,-0.178,0
3.560000,,,0,-0.040,0.148,-0.177,0
4.050000,,,0,0.030,0.137,-0.161,0
5.440000,,,0,-0.140,0.147,-0.145,0
4.460000,,,0,-0.100,0.149,-0.203,0
5.600000,,,0,-0.100,0.149,-0.203,0
5.550000,,,0,-0.100,0.149,-0.203,0
2.640000,,,0,0.020,0.133,-0.161,0
4.700000,,,0,0.050,0.092,-0.077,0
4.570000,,,0,-0.090,0.147,-0.177,0
4.890000,,,0,-0.070,0.145,-0.182,0
4.940000,,,0,-0.070,0.144,-0.169,0
4.570000,,,0,-0.070,0.078,-0.084,0
4.350000,,,0,-0.070,0.078,-0.084,0
2.390000,,,0,-0.070,0.078,-0.084,0
3.750000,,,0,0.010,0.136,-0.183,0
2.730000,,,0,0.030,0.150,-0.160,0
3.620000,,,0,-0.020,0.139,-0.182,0
5.750000,,,0,-0.030,0.157,-0.170,0
5.890000,,,0,-0.020,0.139,-0.180,0
5.340000,,,0,-0.100,0.155,-0.204,0
2.300000,,,0,-0.070,0.154,-0.183,0
4.010000,,,0,0.140,0.150,-0.150,0
1.880000,,,0,0.070,0.150,-0.139,0
3.140000,,,0,0.050,0.140,-0.166,0
4.170000,,,0,0.070,0.138,-0.145,0
5.090000,,,0,0.214,0.012,-0.012,0
2.210000,,,0,0.214,0.012,-0.012,0
2.230000,,,0,0.214,0.012,-0.012,0
1.650000,,,0,-0.020,0.111,-0.020,0
4.730000,,,0,-0.010,0.080,-0.094,0
2.560000,,,0,0.060,0.142,-0.160,0
2.410000,,,0,0.030,0.132,-0.157,0
4.990000,,,0,0.110,0.084,-0.071,0
4.730000,,,0,0.040,0.131,-0.160,0
5.900000,,,0,-0.020,0.084,-0.096,0
4.280000,,,0,-0.010,0.105,-0.111,0
5.390000,,,0,0.020,0.134,-0.161,0
3.800000,,,0,0.060,0.134,-0.141,0
1.460000,0.950000,-0.510000,0,0.000,0.056,-0.090,0
2.070000,1.410000,-0.720000,0,0.000,0.056,-0.090,0
3.500000,,,0,0.040,0.135,-0.153,0
4.150000,,,0,-0.040,0.169,-0.175,0
4.460000,,,0,0.010,0.137,-0.168,0
3.400000,,,0,0.040,0.128,-0.159,0
5.960000,,,0,0.030,0.170,-0.175,0
5.240000,,,0,0.160,0.089,-0.088,0
2.910000,,,0,0.030,0.138,-0.155,0
4.500000,,,0,-0.050,0.147,-0.183,0
5.710000,,,0,0.140,0.157,-0.143,0
4.570000,,,0,0.020,0.134,-0.153,0
8.100000,,,1,0.290,0.100,-0.100,0
14.800000,4.300000,-4.300000,0,0.290,0.100,-0.100,0
7.250000,,,0,0.290,0.100,-0.100,0
4.990000,,,0,-0.020,0.131,-0.174,0
4.070000,,,0,-0.040,0.142,-0.169,0
3.620000,,,0,0.080,0.166,-0.158,0
5.240000,,,0,0.000,0.120,-0.190,0
1.740000,,,0,-0.030,0.140,-0.180,0
4.460000,,,0,0.040,0.142,-0.157,0
5.050000,,,0,-0.040,0.158,-0.164,0
5.240000,,,0,-0.040,0.156,-0.189,0
5.550000,,,0,0.130,0.090,-0.082,0
1.900000,,,0,-0.010,0.139,-0.174,0
5.390000,,,0,-0.199,0.005,-0.005,0
1.970000,,,0,0.020,0.460,-0.460,0
4.150000,,,0,-0.199,0.005,-0.005,0
5.240000,,,0,0.050,0.102,-0.064,0
5.090000,,,0,0.010,0.141,-0.162,0
4.940000,,,0,0.040,0.157,-0.168,0
4.990000,,,0,0.040,0.133,-0.156,0
2.680000,,,0,-0.050,0.151,-0.164,0
3.470000,,,0,0.010,0.120,-0.160,0
3.400000,,,0,0.000,0.130,-0.172,0
2.430000,,,0,0.060,0.145,-0.147,0
3.650000,,,0,-0.130,0.078,-0.074,0
2.560000,,,0,-0.030,0.162,-0.170,0
6.000000,1.980000,-1.980000,0,0.120,0.070,-0.070,0
77.700000,55.000000,-55.000000,0,0.120,0.070,-0.070,0
4.910000,,,0,-0.070,0.151,-0.183,0
5.970000,,,0,0.090,0.101,-0.073,0
5.990000,,,0,0.090,0.101,-0.073,0
0.412000,,,0,0.040,0.150,-0.150,0
3.000000,,,0,-0.020,0.094,-0.096,0
5.420000,,,0,0.020,0.150,-0.150,0
3.780000,,,0,0.000,0.093,-0.100,0
0.943000,,,0,-0.220,0.078,-0.068,0
5.190000,,,0,0.070,0.157,-0.165,0
3.560000,,,0,0.560,0.050,-0.300,0
1.520000,,,0,0.030,0.084,-0.084,0
4.410000,,,0,-0.010,0.133,-0.156,0
1.800000,,,0,-0.010,0.141,-0.146,0
5.390000,,,0,0.440,0.043,-0.059,0
5.960000,,,0,-0.216,0.013,-0.013,0
5.710000,,,0,-0.216,0.013,-0.013,0
4.460000,,,0,-0.216,0.013,-0.013,0
5.890000,,,0,-0.130,0.116,-0.117,0
3.950000,,,0,0.100,0.154,-0.167,0
0.992000,,,0,-0.450,0.279,-0.183,0
2.520000,,,0,-0.450,0.279,-0.183,0
2.240000,,,0,0.210,0.150,-0.150,0
4.240000,,,0,-0.070,0.151,-0.184,0
2.900000,,,0,-0.300,0.300,-0.300,0
4.570000,,,0,0.020,0.082,-0.088,0
4.610000,,,0,0.050,0.152,-0.176,0
2.010000,,,0,0.010,0.126,-0.178,0
1.230000,,,0,0.020,0.129,-0.168,0
3.670000,,,0,-0.030,0.146,-0.200,0
5.280000,,,0,0.000,0.131,-0.177,0
2.880000,,,0,0.020,0.123,-0.107,0
3.780000,,,0,0.282,0.019,-0.019,0
2.030000,,,0,0.282,0.019,-0.019,0
4.110000,,,0,0.080,0.139,-0.151,0
5.510000,,,0,0.050,0.155,-0.160,0
5.240000,,,0,0.000,0.098,-0.100,0
2.060000,,,0,-0.040,0.150,-0.187,0
2.680000,,,0,-0.030,0.139,-0.175,0
4.870000,,,0,-0.070,0.156,-0.178,0
3.240000,,,0,0.050,0.082,-0.050,0
3.920000,,,0,0.050,0.082,-0.050,0
2.510000,,,0,-0.090,0.167,-0.188,0
5.090000,,,0,0.000,0.155,-0.177,0
4.380000,,,0,0.010,0.112,-0.110,0
3.200000,,,0,-0.207,0.013,-0.013,0
5.850000,,,0,-0.207,0.013,-0.013,0
4.460000,,,0,0.070,0.146,-0.139,0
1.900000,,,0,0.190,0.108,-0.188,0
4.070000,,,0,0.030,0.137,-0.157,0
3.350000,,,0,-0.160,0.186,-0.214,0
3.560000,,,0,0.060,0.145,-0.165,0
2.580000,,,0,0.040,0.129,-0.168,0
4.350000,,,0,0.040,0.135,-0.154,0
5.430000,,,0,-0.110,0.103,-0.112,0
3.330000,,,0,-0.010,0.147,-0.193,0
4.340000,,,0,0.030,0.158,-0.226,0
3.640000,,,0,-0.105,0.012,-0.012,0
5.810000,,,0,-0.105,0.012,-0.012,0
2.370000,,,0,-0.060,0.120,-0.160,0
3.860000,,,0,-0.060,0.120,-0.160,0
4.160000,,,0,-0.030,0.156,-0.161,0
4.990000,,,0,0.000,0.136,-0.192,0
3.670000,,,0,-0.060,0.158,-0.166,0
1.910000,,,0,0.030,0.133,-0.156,0
4.820000,,,0,-0.040,0.137,-0.150,0
4.540000,,,0,-0.020,0.142,-0.158,0
5.710000,,,0,-0.060,0.149,-0.196,0
5.710000,,,0,-0.080,0.153,-0.179,0
2.040000,,,0,0.110,0.134,-0.177,0
12.600000,,,0,0.000,0.012,-0.012,0
3.220000,,,0,0.000,0.012,-0.012,0
1.610000,,,0,0.060,0.141,-0.160,0
4.890000,,,0,0.000,0.148,-0.150,0
2.270000,,,0,0.060,0.149,-0.153,0
5.910000,,,0,-0.090,0.163,-0.174,0
2.910000,,,0,0.040,0.131,-0.148,0
5.090000,,,0,0.030,0.089,-0.097,0
4.690000,,,0,0.030,0.089,-0.097,0
4.940000,,,0,-0.020,0.162,-0.158,0
5.090000,,,0,-0.060,0.167,-0.204,0
4.110000,,,0,0.100,0.148,-0.139,0
2.170000,,,0,0.000,0.136,-0.159,0
4.770000,,,0,-0.020,0.100,-0.107,0
3.470000,,,0,-0.020,0.100,-0.107,0
3.560000,,,0,0.050,0.139,-0.141,0
5.770000,,,0,0.050,0.139,-0.141,0
4.450000,,,0,-0.070,0.162,-0.163,0
4.110000,,,0,-0.070,0.162,-0.163,0
5.770000,,,0,0.050,0.126,-0.163,0
5.810000,,,0,0.030,0.125,-0.173,0
2.680000,,,0,-0.130,0.160,-0.179,0
3.840000,,,0,0.090,0.137,-0.143,0
5.510000,,,0,0.070,0.149,-0.154,0
5.910000,,,0,0.050,0.136,-0.140,0
2.830000,,,0,0.030,0.103,-0.069,0
5.600000,,,0,-0.040,0.165,-0.183,0
1.700000,0.500000,-0.500000,0,-0.180,0.100,-0.100,0
3.600000,1.100000,-0.900000,0,-0.180,0.100,-0.100,0
3.600000,1.100000,-1.100000,0,-0.180,0.100,-0.100,0
4.670000,,,0,-0.180,0.100,-0.100,0
4.940000,,,0,0.100,0.159,-0.149,0
2.740000,,,0,-0.100,0.161,-0.195,0
3.470000,,,0,0.300,0.067,-0.068,0
5.040000,,,0,0.030,0.130,-0.173,0
3.330000,,,0,-0.060,0.173,-0.168,0
4.860000,,,0,0.410,0.038,-0.038,0
5.970000,,,0,0.110,0.155,-0.135,0
5.120000,,,0,0.020,0.145,-0.157,0
2.280000,,,0,0.020,0.110,-0.107,0
2.730000,,,0,0.020,0.110,-0.107,0
2.010000,,,0,0.020,0.110,-0.107,0
2.440000,,,0,0.020,0.110,-0.107,0
3.750000,,,0,-0.140,0.090,-0.095,0
1.940000,,,0,0.280,0.063,-0.065,0
1.620000,,,0,0.280,0.063,-0.065,0
5.890000,,,0,-0.010,0.137,-0.186,0
4.010000,,,0,0.040,0.095,-0.092,0
3.280000,,,0,-0.110,0.159,-0.177,0
4.690000,,,0,-0.090,0.113,-0.125,0
5.140000,,,0,0.060,0.082,-0.049,0
4.690000,,,0,0.120,0.073,-0.068,0
3.060000,,,0,0.040,0.127,-0.153,0
3.900000,,,0,0.000,0.078,-0.083,0
5.020000,,,0,0.010,0.136,-0.172,0
5.430000,,,0,0.010,0.136,-0.172,0
5.910000,,,0,-0.030,0.134,-0.173,0
7.100000,1.100000,-1.100000,0,0.120,0.060,-0.060,0
4.240000,,,0,-0.039,0.014,-0.014,0
3.670000,,,0,-0.039,0.014,-0.014,0
4.210000,,,0,0.040,0.147,-0.143,0
4.010000,,,0,0.040,0.144,-0.158,0
4.540000,,,0,0.030,0.142,-0.153,0
2.930000,,,0,0.030,0.137,-0.163,0
3.180000,,,0,-0.090,0.161,-0.187,0
1.320000,,,0,0.030,0.139,-0.146,0
5.660000,,,0,0.040,0.095,-0.083,0
2.740000,,,0,0.050,0.142,-0.142,0
4.990000,,,0,0.000,0.147,-0.219,0
5.470000,,,0,-0.030,0.147,-0.155,0
4.300000,,,0,0.264,0.031,-0.031,0
5.040000,,,0,0.264,0.031,-0.031,0
3.720000,,,0,0.010,0.152,-0.152,0
2.050000,,,0,-0.040,0.144,-0.199,0
4.790000,,,0,0.040,0.086,-0.089,0
3.620000,,,0,-0.050,0.167,-0.170,0
6.020000,,,0,-0.020,0.154,-0.166,0
5.660000,,,0,0.120,0.145,-0.148,0
4.960000,,,0,0.030,0.132,-0.155,0
5.340000,,,0,0.020,0.154,-0.162,0
4.070000,,,0,0.000,0.150,-0.167,0
2.010000,,,0,0.040,0.139,-0.170,0
3.220000,,,0,0.080,0.091,-0.078,0
2.010000,,,0,0.080,0.091,-0.078,0
2.900000,,,0,0.080,0.091,-0.078,0
5.710000,,,0,-0.100,0.167,-0.194,0
5.120000,,,0,0.050,0.093,-0.094,0
3.160000,,,0,0.000,0.136,-0.165,0
5.540000,,,0,-0.020,0.144,-0.171,0
5.810000,,,0,0.010,0.085,-0.090,0
5.150000,,,0,-0.030,0.142,-0.181,0
4.410000,,,0,0.030,0.139,-0.167,0
5.660000,,,0,0.060,0.139,-0.157,0
4.150000,,,0,0.350,0.054,-0.054,0
5.660000,,,0,0.040,0.135,-0.166,0
2.510000,,,0,-0.073,0.070,-0.070,0
1.620000,,,0,-0.073,0.070,-0.070,0
5.890000,,,0,-0.030,0.201,-0.178,0
4.770000,,,0,0.070,0.139,-0.141,0
2.790000,,,0,0.020,0.134,-0.150,0
4.410000,,,0,0.070,0.140,-0.138,0
5.670000,,,0,0.190,0.091,-0.094,0
4.890000,,,0,-0.030,0.088,-0.097,0
5.550000,,,0,-0.010,0.132,-0.179,0
5.240000,,,0,-0.020,0.142,-0.167,0
5.150000,,,0,0.200,0.134,-0.175,0
4.820000,,,0,-0.030,0.112,-0.126,0
5.440000,,,0,-0.185,0.013,-0.013,0
5.340000,,,0,-0.185,0.013,-0.013,0
5.850000,,,0,0.040,0.137,-0.171,0
5.550000,,,0,0.010,0.145,-0.166,0
1.330000,,,0,0.260,0.075,-0.084,0
5.240000,,,0,0.000,0.077,-0.080,0
2.860000,,,0,0.060,0.100,-0.087,0
5.220000,,,0,-0.030,0.084,-0.111,0
4.750000,,,0,0.110,0.102,-0.097,0
1.970000,,,0,-0.030,0.130,-0.183,0
4.240000,,,0,-0.160,0.176,-0.210,0
4.010000,,,0,0.040,0.143,-0.169,0
11.000000,,,0,-0.001,0.013,-0.013,0
5.410000,,,0,-0.001,0.013,-0.013,0
3.920000,,,0,-0.020,0.146,-0.147,0
1.640000,,,0,0.010,0.135,-0.164,0
2.160000,,,0,0.140,0.081,-0.093,0
2.200000,,,0,0.010,0.126,-0.164,0
3.470000,,,0,-0.020,0.147,-0.169,0
2.900000,,,0,-0.020,0.134,-0.167,0
5.750000,,,0,-0.090,0.212,-0.336,0
3.220000,,,0,-0.050,0.154,-0.189,0
2.100000,,,0,0.020,0.131,-0.161,0
5.290000,,,0,0.010,0.150,-0.161,0
1.430000,,,0,-0.026,0.033,-0.033,0
1.780000,,,0,-0.026,0.033,-0.033,0
3.280000,,,0,-0.020,0.180,-0.172,0
3.140000,,,0,-0.040,0.174,-0.174,0
1.380000,,,0,0.060,0.146,-0.142,0
3.520000,,,0,0.000,0.147,-0.191,0
4.070000,,,0,0.030,0.147,-0.162,0
5.340000,,,0,0.030,0.147,-0.162,0
3.750000,,,0,-0.060,0.174,-0.175,0
4.460000,,,0,-0.070,0.149,-0.196,0
1.670000,,,0,-0.070,0.159,-0.187,0
3.860000,,,0,0.030,0.140,-0.164,0
5.780000,,,0,0.030,0.140,-0.164,0
1.650000,,,0,0.140,0.150,-0.150,0
2.070000,,,0,0.020,0.140,-0.171,0
4.540000,,,0,0.070,0.091,-0.078,0
2.480000,,,0,0.070,0.091,-0.078,0
